"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"02/11/2023","1.295","1.295","1.310","1.290","349,70K","0,00%"
"01/11/2023","1.295","1.295","1.325","1.270","632,90K","0,00%"
"31/10/2023","1.295","1.300","1.305","1.290","415,80K","-0,38%"
"30/10/2023","1.300","1.320","1.330","1.300","491,70K","-1,14%"
"27/10/2023","1.315","1.330","1.335","1.315","251,00K","-1,13%"
"26/10/2023","1.330","1.340","1.345","1.330","180,70K","-0,37%"
"25/10/2023","1.335","1.335","1.375","1.335","1,05M","0,38%"
"24/10/2023","1.330","1.330","1.340","1.330","201,30K","-0,37%"
"23/10/2023","1.335","1.325","1.380","1.320","1,43M","0,75%"
"20/10/2023","1.325","1.330","1.340","1.315","244,50K","-1,49%"
"19/10/2023","1.345","1.390","1.390","1.335","1,42M","-3,93%"
"18/10/2023","1.400","1.335","1.405","1.320","1,04M","4,87%"
"17/10/2023","1.335","1.350","1.350","1.335","219,70K","-1,11%"
"16/10/2023","1.350","1.340","1.350","1.340","181,10K","0,75%"
"13/10/2023","1.340","1.340","1.345","1.320","255,00K","0,00%"
"12/10/2023","1.340","1.355","1.355","1.335","368,00K","-0,74%"
"11/10/2023","1.350","1.350","1.360","1.340","149,60K","0,00%"
"10/10/2023","1.350","1.350","1.375","1.345","218,40K","0,37%"
"09/10/2023","1.345","1.350","1.360","1.345","259,30K","-0,37%"
"06/10/2023","1.350","1.360","1.370","1.350","309,00K","-0,74%"
"05/10/2023","1.360","1.355","1.380","1.330","186,00K","-0,73%"
"04/10/2023","1.370","1.400","1.400","1.345","286,60K","-1,79%"
"03/10/2023","1.395","1.375","1.400","1.370","742,80K","1,45%"
"02/10/2023","1.375","1.400","1.400","1.370","256,80K","-1,79%"
"29/09/2023","1.400","1.315","1.400","1.300","2,33M","6,46%"
"27/09/2023","1.315","1.305","1.325","1.305","324,50K","0,77%"
"26/09/2023","1.305","1.340","1.350","1.300","2,28M","-2,25%"
"25/09/2023","1.335","1.370","1.375","1.335","2,06M","-1,11%"
"22/09/2023","1.350","1.365","1.400","1.350","3,23M","-1,46%"
"21/09/2023","1.370","1.370","1.425","1.350","735,10K","0,00%"
"20/09/2023","1.370","1.375","1.395","1.370","449,40K","-0,36%"
"19/09/2023","1.375","1.375","1.380","1.370","146,70K","0,00%"
"18/09/2023","1.375","1.380","1.395","1.370","541,20K","0,36%"
"15/09/2023","1.370","1.420","1.420","1.365","319,70K","-3,18%"
"14/09/2023","1.415","1.340","1.415","1.340","1,29M","5,60%"
"13/09/2023","1.340","1.380","1.385","1.340","1,73M","-2,90%"
"12/09/2023","1.380","1.395","1.400","1.380","94,40K","-1,43%"
"11/09/2023","1.400","1.365","1.405","1.365","1,06M","2,56%"
"08/09/2023","1.365","1.345","1.365","1.340","1,84M","1,49%"
"07/09/2023","1.345","1.365","1.380","1.340","1,60M","-2,54%"
"06/09/2023","1.380","1.380","1.390","1.350","710,30K","0,00%"
"05/09/2023","1.380","1.390","1.400","1.380","69,10K","0,00%"
"04/09/2023","1.380","1.375","1.385","1.360","464,10K","0,00%"
"01/09/2023","1.380","1.390","1.395","1.380","136,40K","-1,08%"
"31/08/2023","1.395","1.405","1.415","1.370","227,00K","-0,36%"
"30/08/2023","1.400","1.370","1.405","1.365","733,30K","2,19%"
"29/08/2023","1.370","1.360","1.405","1.340","1,06M","0,74%"
"28/08/2023","1.360","1.365","1.405","1.360","1,28M","0,00%"
"25/08/2023","1.360","1.335","1.360","1.330","205,60K","1,87%"
"24/08/2023","1.335","1.355","1.375","1.330","535,00K","-2,20%"
"23/08/2023","1.365","1.365","1.375","1.355","51,10K","0,00%"
"22/08/2023","1.365","1.335","1.385","1.335","287,00K","2,25%"
"21/08/2023","1.335","1.350","1.385","1.335","178,30K","0,38%"
"18/08/2023","1.330","1.405","1.405","1.330","568,50K","-3,97%"
"16/08/2023","1.385","1.430","1.440","1.380","1,09M","-3,15%"
"15/08/2023","1.430","1.430","1.435","1.385","960,70K","0,00%"
"14/08/2023","1.430","1.460","1.460","1.375","471,00K","-1,04%"
"11/08/2023","1.445","1.425","1.485","1.425","6,22M","-0,34%"
"10/08/2023","1.450","1.400","1.460","1.400","1,87M","2,84%"
"09/08/2023","1.410","1.340","1.415","1.340","2,44M","6,02%"
"08/08/2023","1.330","1.325","1.340","1.325","1,17M","0,76%"
"07/08/2023","1.320","1.310","1.325","1.300","1,09M","1,54%"
"04/08/2023","1.300","1.300","1.330","1.295","4,34M","0,39%"
"03/08/2023","1.295","1.275","1.300","1.265","6,83M","1,57%"
"02/08/2023","1.275","1.290","1.300","1.265","2,87M","-0,78%"
"01/08/2023","1.285","1.290","1.300","1.285","444,30K","0,00%"
"31/07/2023","1.285","1.320","1.320","1.275","470,30K","-2,65%"
"28/07/2023","1.320","1.315","1.330","1.315","190,80K","0,38%"
"27/07/2023","1.315","1.315","1.330","1.315","642,40K","0,00%"
"26/07/2023","1.315","1.280","1.350","1.275","1,21M","3,14%"
"25/07/2023","1.275","1.295","1.300","1.275","775,20K","-0,39%"
"24/07/2023","1.280","1.280","1.300","1.275","1,96M","0,79%"
"21/07/2023","1.270","1.270","1.275","1.265","332,10K","0,00%"
"20/07/2023","1.270","1.280","1.285","1.270","907,20K","-0,39%"
"18/07/2023","1.275","1.290","1.295","1.275","338,50K","-0,78%"
"17/07/2023","1.285","1.300","1.300","1.285","1,08M","-1,15%"
"14/07/2023","1.300","1.285","1.305","1.285","950,60K","0,78%"
"13/07/2023","1.290","1.310","1.325","1.290","1,71M","-1,53%"
"12/07/2023","1.310","1.310","1.340","1.310","812,20K","0,00%"
"11/07/2023","1.310","1.315","1.320","1.310","290,90K","-0,38%"
"10/07/2023","1.315","1.335","1.345","1.310","1,60M","-0,75%"
"07/07/2023","1.325","1.345","1.345","1.325","459,40K","-0,75%"
"06/07/2023","1.335","1.330","1.340","1.330","210,40K","0,38%"
"05/07/2023","1.330","1.310","1.330","1.310","250,90K","2,70%"
"04/07/2023","1.295","1.310","1.370","1.290","2,19M","-0,38%"
"03/07/2023","1.300","1.345","1.355","1.300","1,77M","-3,35%"
"27/06/2023","1.345","1.320","1.345","1.320","604,90K","1,89%"
"26/06/2023","1.320","1.295","1.320","1.295","500,00K","2,33%"
"23/06/2023","1.290","1.300","1.300","1.245","86,80K","0,00%"
"22/06/2023","1.290","1.290","1.295","1.290","649,20K","0,00%"
"21/06/2023","1.290","1.285","1.305","1.285","691,40K","0,39%"
"20/06/2023","1.285","1.265","1.295","1.265","360,90K","1,58%"
"19/06/2023","1.265","1.285","1.285","1.265","29,40K","-0,39%"
"16/06/2023","1.270","1.275","1.280","1.270","70,60K","-0,39%"
"15/06/2023","1.275","1.275","1.305","1.270","259,80K","0,00%"
"14/06/2023","1.275","1.270","1.280","1.260","132,50K","1,19%"
"13/06/2023","1.260","1.260","1.280","1.250","307,00K","0,80%"
"12/06/2023","1.250","1.240","1.260","1.240","286,60K","1,21%"
"09/06/2023","1.235","1.230","1.255","1.220","207,20K","0,41%"
"08/06/2023","1.230","1.240","1.240","1.210","688,00K","-0,81%"
"07/06/2023","1.240","1.250","1.275","1.200","1,84M","-0,40%"
"06/06/2023","1.245","1.275","1.290","1.240","675,70K","-2,35%"
"05/06/2023","1.275","1.265","1.300","1.240","409,50K","2,41%"
"31/05/2023","1.245","1.290","1.290","1.245","446,60K","-3,11%"
"30/05/2023","1.285","1.280","1.320","1.280","990,00K","0,78%"
"29/05/2023","1.275","1.285","1.300","1.255","827,70K","-0,39%"
"26/05/2023","1.280","1.280","1.290","1.270","175,20K","0,00%"
"25/05/2023","1.280","1.285","1.285","1.270","81,60K","0,79%"
"24/05/2023","1.270","1.285","1.305","1.255","267,00K","-1,17%"
"23/05/2023","1.285","1.325","1.325","1.250","1,33M","-3,38%"
"22/05/2023","1.330","1.340","1.350","1.325","90,70K","-0,75%"
"19/05/2023","1.340","1.355","1.355","1.335","67,30K","-1,11%"
"17/05/2023","1.355","1.350","1.355","1.340","77,10K","0,00%"
"16/05/2023","1.355","1.355","1.360","1.350","47,90K","0,00%"
"15/05/2023","1.355","1.350","1.355","1.340","184,50K","0,74%"
"12/05/2023","1.345","1.350","1.360","1.340","95,00K","-0,37%"
"11/05/2023","1.350","1.355","1.360","1.340","75,40K","0,37%"
"10/05/2023","1.345","1.355","1.365","1.345","124,00K","0,00%"
"09/05/2023","1.345","1.355","1.360","1.340","613,00K","-0,74%"
"08/05/2023","1.355","1.325","1.360","1.325","259,00K","2,26%"
"05/05/2023","1.325","1.340","1.365","1.305","318,40K","-1,12%"
"04/05/2023","1.340","1.350","1.450","1.330","1,04M","-0,74%"
"03/05/2023","1.350","1.375","1.375","1.335","236,90K","-1,82%"
"02/05/2023","1.375","1.400","1.400","1.330","1,73M","-3,51%"
"28/04/2023","1.425","1.460","1.460","1.405","511,40K","-2,40%"
"27/04/2023","1.460","1.435","1.475","1.435","208,70K","2,10%"
"26/04/2023","1.430","1.440","1.470","1.385","220,20K","0,70%"
"18/04/2023","1.420","1.475","1.480","1.400","739,70K","-5,65%"
"17/04/2023","1.505","1.600","1.600","1.505","306,30K","-6,81%"
"14/04/2023","1.615","1.610","1.640","1.595","1,09M","0,94%"
"13/04/2023","1.600","1.590","1.615","1.585","653,10K","1,27%"
"12/04/2023","1.580","1.550","1.585","1.550","400,90K","2,27%"
"11/04/2023","1.545","1.520","1.550","1.510","333,50K","2,32%"
"10/04/2023","1.510","1.510","1.525","1.490","89,20K","2,03%"
"06/04/2023","1.480","1.510","1.545","1.480","225,90K","-1,66%"
"05/04/2023","1.505","1.500","1.520","1.480","70,90K","2,03%"
"04/04/2023","1.475","1.520","1.520","1.475","104,80K","-3,28%"
"03/04/2023","1.525","1.450","1.545","1.440","420,50K","2,35%"
"31/03/2023","1.490","1.450","1.490","1.415","124,80K","2,76%"
"30/03/2023","1.450","1.450","1.450","1.425","66,80K","0,35%"
"29/03/2023","1.445","1.445","1.445","1.440","24,40K","0,35%"
"28/03/2023","1.440","1.450","1.450","1.435","61,00K","-0,69%"
"27/03/2023","1.450","1.460","1.460","1.430","110,30K","-0,68%"
"24/03/2023","1.460","1.390","1.460","1.390","67,30K","5,04%"
"21/03/2023","1.390","1.400","1.410","1.380","79,40K","-0,36%"
"20/03/2023","1.395","1.425","1.425","1.390","265,20K","-2,11%"
"17/03/2023","1.425","1.430","1.430","1.425","49,80K","-0,35%"
"16/03/2023","1.430","1.430","1.445","1.410","51,10K","-0,35%"
"15/03/2023","1.435","1.455","1.480","1.420","129,60K","-1,37%"
"14/03/2023","1.455","1.490","1.490","1.450","55,70K","-2,35%"
"13/03/2023","1.490","1.420","1.490","1.410","282,00K","4,93%"
"10/03/2023","1.420","1.405","1.445","1.405","187,70K","1,07%"
"09/03/2023","1.405","1.420","1.480","1.405","764,20K","-1,75%"
"08/03/2023","1.430","1.460","1.520","1.420","700,30K","-2,05%"
"07/03/2023","1.460","1.540","1.545","1.460","327,90K","-5,19%"
"06/03/2023","1.540","1.540","1.540","1.495","81,90K","0,00%"
"03/03/2023","1.540","1.505","1.550","1.505","71,40K","2,67%"
"02/03/2023","1.500","1.560","1.560","1.500","1,59M","-1,64%"
"01/03/2023","1.525","1.535","1.550","1.520","597,10K","-0,65%"
"28/02/2023","1.535","1.505","1.550","1.505","190,60K","1,99%"
"27/02/2023","1.505","1.470","1.540","1.470","536,50K","2,38%"
"24/02/2023","1.470","1.430","1.565","1.410","1,60M","3,52%"
"23/02/2023","1.420","1.395","1.425","1.340","1,04M","1,79%"
"22/02/2023","1.395","1.375","1.400","1.375","57,20K","1,45%"
"21/02/2023","1.375","1.380","1.390","1.370","35,10K","-0,36%"
"20/02/2023","1.380","1.375","1.395","1.375","120,70K","0,36%"
"17/02/2023","1.375","1.385","1.385","1.375","111,50K","0,00%"
"16/02/2023","1.375","1.390","1.400","1.375","76,30K","-1,08%"
"15/02/2023","1.390","1.395","1.400","1.390","33,40K","-0,36%"
"14/02/2023","1.395","1.390","1.395","1.385","48,40K","0,00%"
"13/02/2023","1.395","1.380","1.420","1.380","18,60K","1,09%"
"10/02/2023","1.380","1.400","1.400","1.375","140,80K","-0,72%"
"09/02/2023","1.390","1.400","1.420","1.385","82,40K","-0,71%"
"08/02/2023","1.400","1.410","1.410","1.395","140,70K","-0,36%"
"07/02/2023","1.405","1.420","1.425","1.400","8,30K","0,36%"
"06/02/2023","1.400","1.440","1.460","1.395","513,60K","-2,78%"
"03/02/2023","1.440","1.370","1.440","1.370","820,90K","5,49%"
"02/02/2023","1.365","1.380","1.380","1.350","26,00K","0,00%"
"01/02/2023","1.365","1.365","1.365","1.350","46,60K","0,00%"
"31/01/2023","1.365","1.355","1.365","1.350","72,30K","-0,73%"
"30/01/2023","1.375","1.400","1.400","1.345","297,70K","-1,79%"
"27/01/2023","1.400","1.400","1.400","1.380","1,77M","0,00%"
"26/01/2023","1.400","1.315","1.400","1.315","3,06M","4,48%"
"25/01/2023","1.340","1.320","1.340","1.300","56,50K","1,52%"
"24/01/2023","1.320","1.360","1.360","1.320","80,40K","-2,94%"
"20/01/2023","1.360","1.350","1.370","1.335","131,60K","2,26%"
"19/01/2023","1.330","1.345","1.345","1.330","1,60K","-2,21%"
"18/01/2023","1.360","1.360","1.360","1.350","6,80K","0,00%"
"17/01/2023","1.360","1.350","1.370","1.345","107,60K","1,12%"
"16/01/2023","1.345","1.350","1.350","1.345","124,30K","0,37%"
"13/01/2023","1.340","1.375","1.375","1.325","124,80K","1,13%"
"12/01/2023","1.325","1.325","1.360","1.325","91,10K","0,00%"
"11/01/2023","1.325","1.300","1.325","1.285","9,20K","0,76%"
"10/01/2023","1.315","1.340","1.340","1.300","240,90K","-2,23%"
"09/01/2023","1.345","1.300","1.350","1.300","177,60K","3,46%"
"06/01/2023","1.300","1.300","1.300","1.280","5,50K","-0,76%"
"05/01/2023","1.310","1.330","1.335","1.310","24,70K","-1,50%"
"04/01/2023","1.330","1.295","1.350","1.290","194,80K","2,31%"
"03/01/2023","1.300","1.325","1.340","1.275","18,90K","-0,38%"
"02/01/2023","1.305","1.300","1.320","1.300","1,20K","-1,14%"
"30/12/2022","1.320","1.340","1.345","1.320","47,50K","-1,86%"
"29/12/2022","1.345","1.300","1.345","1.255","128,30K","1,89%"
"28/12/2022","1.320","1.350","1.350","1.280","118,60K","0,38%"
"27/12/2022","1.315","1.300","1.315","1.280","35,60K","1,15%"
"26/12/2022","1.300","1.295","1.300","1.290","62,90K","0,39%"
"23/12/2022","1.295","1.270","1.295","1.270","123,00K","1,17%"
"22/12/2022","1.280","1.275","1.280","1.255","671,70K","0,39%"
"21/12/2022","1.275","1.275","1.280","1.255","119,70K","0,00%"
"20/12/2022","1.275","1.265","1.275","1.255","773,20K","0,79%"
"19/12/2022","1.265","1.255","1.270","1.255","1,11M","0,80%"
"16/12/2022","1.255","1.255","1.270","1.240","197,10K","0,00%"
"15/12/2022","1.255","1.255","1.255","1.230","2,16M","0,00%"
"14/12/2022","1.255","1.255","1.260","1.250","223,30K","0,00%"
"13/12/2022","1.255","1.265","1.265","1.250","438,60K","-1,95%"
"12/12/2022","1.280","1.300","1.300","1.265","196,90K","-0,39%"
"09/12/2022","1.285","1.325","1.325","1.280","117,30K","-2,65%"
"08/12/2022","1.320","1.325","1.325","1.320","2,18M","0,00%"
"07/12/2022","1.320","1.325","1.330","1.320","1,01M","0,00%"
"06/12/2022","1.320","1.320","1.325","1.320","147,10K","1,15%"
"05/12/2022","1.305","1.290","1.320","1.280","803,10K","1,16%"
"02/12/2022","1.290","1.275","1.300","1.260","1,40M","1,57%"
"01/12/2022","1.270","1.295","1.300","1.270","80,80K","-1,93%"
"30/11/2022","1.295","1.295","1.300","1.295","6,29M","0,00%"
"29/11/2022","1.295","1.305","1.310","1.290","13,20K","0,39%"
"28/11/2022","1.290","1.295","1.295","1.275","757,70K","0,39%"
"25/11/2022","1.285","1.320","1.325","1.275","352,30K","-2,65%"
"24/11/2022","1.320","1.320","1.320","1.300","177,40K","-2,22%"
"23/11/2022","1.350","1.320","1.360","1.320","71,40K","2,27%"
"22/11/2022","1.320","1.315","1.320","1.310","37,30K","0,38%"
"21/11/2022","1.315","1.290","1.320","1.290","10,10K","-0,38%"
"18/11/2022","1.320","1.300","1.325","1.275","150,00K","0,76%"
"17/11/2022","1.310","1.320","1.320","1.305","3,10K","0,00%"
"16/11/2022","1.310","1.300","1.310","1.295","18,60K","0,77%"
"15/11/2022","1.300","1.310","1.320","1.300","29,20K","-0,38%"
"14/11/2022","1.305","1.305","1.320","1.300","48,50K","0,00%"
"11/11/2022","1.305","1.300","1.315","1.280","279,20K","0,38%"
"10/11/2022","1.300","1.305","1.320","1.300","1,79M","-1,89%"
"09/11/2022","1.325","1.340","1.350","1.300","1,07M","-1,49%"
"08/11/2022","1.345","1.310","1.395","1.300","2,17M","2,67%"
"07/11/2022","1.310","1.305","1.315","1.300","971,10K","0,77%"
"04/11/2022","1.300","1.285","1.320","1.285","2,16M","2,36%"
"03/11/2022","1.270","1.260","1.285","1.260","3,28M","1,20%"
"02/11/2022","1.255","1.270","1.305","1.255","2,95M","-1,18%"
"01/11/2022","1.270","1.255","1.270","1.250","2,21M","1,20%"
"31/10/2022","1.255","1.265","1.280","1.255","190,10K","-0,79%"
"28/10/2022","1.265","1.275","1.280","1.260","274,90K","-0,39%"
"27/10/2022","1.270","1.270","1.285","1.250","948,90K","0,40%"
"26/10/2022","1.265","1.250","1.280","1.250","988,60K","1,20%"
"25/10/2022","1.250","1.250","1.250","1.245","201,40K","-0,40%"
"24/10/2022","1.255","1.255","1.260","1.245","265,60K","0,00%"
"21/10/2022","1.255","1.255","1.260","1.245","309,70K","0,00%"
"20/10/2022","1.255","1.260","1.260","1.255","306,30K","0,00%"
"19/10/2022","1.255","1.240","1.265","1.235","376,00K","0,80%"
"18/10/2022","1.245","1.245","1.250","1.235","93,80K","0,00%"
"17/10/2022","1.245","1.250","1.250","1.230","125,40K","-0,40%"
"14/10/2022","1.250","1.250","1.250","1.240","315,90K","0,40%"
"13/10/2022","1.245","1.245","1.245","1.230","309,10K","0,00%"
"12/10/2022","1.245","1.245","1.245","1.240","72,70K","-0,40%"
"11/10/2022","1.250","1.255","1.255","1.245","146,80K","-0,40%"
"10/10/2022","1.255","1.255","1.260","1.250","79,00K","0,00%"
"07/10/2022","1.255","1.260","1.260","1.250","76,60K","0,00%"
"06/10/2022","1.255","1.260","1.260","1.250","94,30K","0,00%"
"05/10/2022","1.255","1.260","1.265","1.250","214,90K","-0,40%"
"04/10/2022","1.260","1.255","1.270","1.215","146,20K","-0,40%"
"03/10/2022","1.265","1.265","1.265","1.250","69,90K","1,20%"
"30/09/2022","1.250","1.270","1.280","1.250","440,30K","-1,57%"
"29/09/2022","1.270","1.275","1.275","1.265","111,40K","-0,39%"
"28/09/2022","1.275","1.275","1.275","1.265","455,70K","0,39%"
"27/09/2022","1.270","1.280","1.280","1.270","119,90K","-0,78%"
"26/09/2022","1.280","1.280","1.280","1.275","300,00K","-0,39%"
"23/09/2022","1.285","1.290","1.290","1.275","55,40K","0,00%"
"22/09/2022","1.285","1.250","1.285","1.250","144,10K","0,00%"
"21/09/2022","1.285","1.275","1.285","1.275","152,70K","0,39%"
"20/09/2022","1.280","1.290","1.290","1.275","120,50K","0,00%"
"19/09/2022","1.280","1.280","1.280","1.275","15,00K","-0,39%"
"16/09/2022","1.285","1.285","1.295","1.275","124,70K","0,00%"
"15/09/2022","1.285","1.275","1.285","1.275","139,50K","0,39%"
"14/09/2022","1.280","1.280","1.280","1.275","22,60K","0,00%"
"13/09/2022","1.280","1.275","1.280","1.270","72,70K","0,39%"
"12/09/2022","1.275","1.280","1.280","1.270","545,00K","-0,39%"
"09/09/2022","1.280","1.295","1.295","1.275","250,20K","0,00%"
"08/09/2022","1.280","1.280","1.285","1.280","20,90K","-0,39%"
"07/09/2022","1.285","1.285","1.290","1.280","125,70K","0,00%"
"06/09/2022","1.285","1.285","1.285","1.275","205,40K","0,00%"
"05/09/2022","1.285","1.280","1.290","1.270","154,40K","0,00%"
"02/09/2022","1.285","1.290","1.300","1.285","14,70K","-0,39%"
"01/09/2022","1.290","1.300","1.300","1.285","15,90K","-0,39%"
"31/08/2022","1.295","1.285","1.295","1.285","11,50K","0,78%"
"30/08/2022","1.285","1.280","1.295","1.275","208,30K","0,00%"
"29/08/2022","1.285","1.285","1.285","1.280","99,40K","0,00%"
"26/08/2022","1.285","1.285","1.285","1.280","9,40K","0,00%"
"25/08/2022","1.285","1.290","1.290","1.280","176,80K","0,00%"
"24/08/2022","1.285","1.290","1.295","1.285","74,20K","-0,39%"
"23/08/2022","1.290","1.285","1.300","1.285","134,20K","-0,39%"
"22/08/2022","1.295","1.295","1.300","1.285","12,50K","0,78%"
"19/08/2022","1.285","1.280","1.300","1.280","330,50K","0,39%"
"18/08/2022","1.280","1.305","1.315","1.280","82,30K","-1,54%"
"16/08/2022","1.300","1.300","1.300","1.295","22,20K","0,78%"
"15/08/2022","1.290","1.315","1.315","1.285","10,40K","0,39%"
"12/08/2022","1.285","1.330","1.330","1.285","73,20K","-3,38%"
"11/08/2022","1.330","1.290","1.335","1.275","1,26M","3,10%"
"10/08/2022","1.290","1.290","1.305","1.290","106,40K","-0,39%"
"09/08/2022","1.295","1.295","1.300","1.290","137,50K","0,00%"
"08/08/2022","1.295","1.290","1.295","1.285","206,20K","0,39%"
"05/08/2022","1.290","1.290","1.290","1.285","89,80K","0,00%"
"04/08/2022","1.290","1.280","1.295","1.280","112,30K","0,00%"
"03/08/2022","1.290","1.290","1.295","1.285","109,50K","0,00%"
"02/08/2022","1.290","1.290","1.295","1.285","114,80K","0,00%"
"01/08/2022","1.290","1.295","1.305","1.285","160,40K","0,39%"
"29/07/2022","1.285","1.280","1.300","1.275","121,20K","0,39%"
"28/07/2022","1.280","1.280","1.285","1.275","138,60K","0,00%"
"27/07/2022","1.280","1.315","1.315","1.280","70,40K","-2,66%"
"26/07/2022","1.315","1.335","1.335","1.310","19,10K","-1,50%"
"25/07/2022","1.335","1.320","1.335","1.300","94,00K","1,14%"
"22/07/2022","1.320","1.350","1.370","1.320","362,50K","-2,22%"
"21/07/2022","1.350","1.300","1.370","1.300","907,50K","4,65%"
"20/07/2022","1.290","1.280","1.290","1.275","94,10K","0,78%"
"19/07/2022","1.280","1.280","1.280","1.280","73,50K","0,00%"
"18/07/2022","1.280","1.275","1.280","1.270","13,50K","0,39%"
"15/07/2022","1.275","1.275","1.280","1.270","217,90K","0,00%"
"14/07/2022","1.275","1.275","1.275","1.275","77,10K","-0,39%"
"13/07/2022","1.280","1.275","1.280","1.275","75,20K","0,00%"
"12/07/2022","1.280","1.280","1.280","1.275","88,00K","0,00%"
"11/07/2022","1.280","1.285","1.290","1.275","41,00K","0,00%"
"08/07/2022","1.280","1.275","1.285","1.275","68,10K","0,00%"
"07/07/2022","1.280","1.280","1.290","1.275","128,60K","0,00%"
"06/07/2022","1.280","1.275","1.280","1.275","126,20K","0,00%"
"05/07/2022","1.280","1.275","1.280","1.275","190,40K","0,00%"
"04/07/2022","1.280","1.275","1.285","1.270","234,80K","0,00%"
"01/07/2022","1.280","1.270","1.285","1.270","93,80K","0,00%"
"30/06/2022","1.280","1.285","1.285","1.280","106,00K","0,00%"
"29/06/2022","1.280","1.280","1.285","1.275","277,30K","-0,39%"
"28/06/2022","1.285","1.285","1.285","1.280","128,20K","0,00%"
"27/06/2022","1.285","1.285","1.290","1.280","75,80K","0,00%"
"24/06/2022","1.285","1.285","1.295","1.275","53,90K","0,00%"
"23/06/2022","1.285","1.285","1.300","1.280","128,20K","0,00%"
"22/06/2022","1.285","1.285","1.285","1.275","50,90K","0,00%"
"21/06/2022","1.285","1.285","1.290","1.280","113,40K","0,00%"
"20/06/2022","1.285","1.290","1.290","1.275","174,40K","0,00%"
"17/06/2022","1.285","1.285","1.285","1.275","109,60K","0,00%"
"16/06/2022","1.285","1.280","1.290","1.275","151,20K","0,00%"
"15/06/2022","1.285","1.280","1.285","1.280","124,90K","0,00%"
"14/06/2022","1.285","1.285","1.285","1.275","203,20K","0,00%"
"13/06/2022","1.285","1.290","1.290","1.275","260,60K","0,00%"
"10/06/2022","1.285","1.290","1.290","1.280","128,90K","-0,39%"
"09/06/2022","1.290","1.290","1.300","1.280","449,50K","0,00%"
"08/06/2022","1.290","1.290","1.290","1.280","112,40K","0,00%"
"07/06/2022","1.290","1.290","1.295","1.280","31,90K","0,00%"
"06/06/2022","1.290","1.290","1.295","1.280","234,20K","0,00%"
"03/06/2022","1.290","1.285","1.290","1.275","97,10K","0,39%"
"02/06/2022","1.285","1.275","1.290","1.275","197,80K","0,39%"
"31/05/2022","1.280","1.290","1.290","1.280","75,80K","-0,78%"
"30/05/2022","1.290","1.290","1.290","1.280","81,90K","0,00%"
"27/05/2022","1.290","1.290","1.290","1.280","270,80K","0,00%"
"25/05/2022","1.290","1.290","1.290","1.280","120,10K","0,00%"
"24/05/2022","1.290","1.285","1.290","1.280","257,00K","0,39%"
"23/05/2022","1.285","1.285","1.285","1.270","203,50K","0,39%"
"20/05/2022","1.280","1.280","1.280","1.275","134,80K","0,00%"
"19/05/2022","1.280","1.280","1.280","1.270","213,30K","0,00%"
"18/05/2022","1.280","1.280","1.280","1.265","1,17M","-0,39%"
"17/05/2022","1.285","1.285","1.295","1.280","102,30K","0,00%"
"13/05/2022","1.285","1.285","1.285","1.275","260,40K","0,00%"
"12/05/2022","1.285","1.290","1.290","1.280","213,50K","0,00%"
"11/05/2022","1.285","1.290","1.300","1.285","432,80K","0,00%"
"10/05/2022","1.285","1.295","1.295","1.280","165,20K","-0,39%"
"09/05/2022","1.290","1.290","1.300","1.285","331,90K","0,00%"
"28/04/2022","1.290","1.290","1.300","1.280","813,60K","0,00%"
"27/04/2022","1.290","1.290","1.305","1.285","498,40K","0,00%"
"26/04/2022","1.290","1.290","1.305","1.275","1,13M","0,00%"
"25/04/2022","1.290","1.285","1.295","1.275","492,00K","0,00%"
"22/04/2022","1.290","1.310","1.310","1.280","1,51M","-4,80%"
"21/04/2022","1.355","1.380","1.380","1.340","2,35M","1,12%"
"20/04/2022","1.340","1.340","1.345","1.315","1,21M","0,00%"
"19/04/2022","1.340","1.345","1.350","1.340","496,40K","0,00%"
"18/04/2022","1.340","1.330","1.345","1.325","1,87M","1,52%"
"14/04/2022","1.320","1.305","1.330","1.305","606,80K","1,15%"
"13/04/2022","1.305","1.295","1.310","1.295","284,40K","0,77%"
"12/04/2022","1.295","1.290","1.300","1.280","225,40K","0,39%"
"11/04/2022","1.290","1.280","1.295","1.275","448,80K","0,78%"
"08/04/2022","1.280","1.280","1.280","1.275","122,80K","0,00%"
"07/04/2022","1.280","1.275","1.280","1.270","193,80K","0,00%"
"06/04/2022","1.280","1.280","1.280","1.270","860,20K","0,00%"
"05/04/2022","1.280","1.280","1.280","1.275","1,03M","0,00%"
"04/04/2022","1.280","1.285","1.285","1.270","2,54M","-0,39%"
"01/04/2022","1.285","1.300","1.300","1.275","3,22M","0,00%"
"31/03/2022","1.285","1.285","1.285","1.275","2,27M","0,00%"
"30/03/2022","1.285","1.285","1.295","1.280","1,11M","0,00%"
"29/03/2022","1.285","1.285","1.285","1.280","2,19M","0,00%"
"28/03/2022","1.285","1.295","1.295","1.280","171,70K","-0,77%"
"25/03/2022","1.295","1.295","1.295","1.280","372,40K","0,00%"
"24/03/2022","1.295","1.280","1.295","1.270","833,30K","1,17%"
"23/03/2022","1.280","1.285","1.285","1.275","50,26M","-0,39%"
"22/03/2022","1.285","1.285","1.295","1.280","1,83M","0,00%"
"21/03/2022","1.285","1.290","1.290","1.285","915,40K","-0,39%"
